Date,AAPL,SPY
2020-01-02,72.62084197998047,300.2916259765625
2020-01-03,71.91483306884766,298.01763916015625
2020-01-06,72.48785400390625,299.1546630859375
2020-01-07,72.14694213867188,298.3134765625
2020-01-08,73.30748748779297,299.9034118652344
2020-01-09,74.8646240234375,301.9368591308594
2020-01-10,75.03385925292969,301.0680236816406
2020-01-13,76.63692474365234,303.1385498046875
2020-01-14,75.6020736694336,302.6763916015625
2020-01-15,75.27806091308594,303.3604736328125
2020-01-16,76.2210464477539,305.8838195800781
2020-01-17,77.06488037109375,306.8360290527344
2020-01-21,76.5426254272461,306.2351379394531
2020-01-22,76.81584930419922,306.2720947265625
2020-01-23,77.18577575683594,306.6233215332031
